-72.86226989000	-13.61771603000
-77.14445789000	-10.30785179000
-74.54333903000	-15.21952391000
-77.36034026000	-10.60756903000
-71.82824927000	-13.94356291000
-73.86121500000	-13.81667333300
-70.11470846300	-15.21953195900
-71.73802863600	-15.66222712800
-77.88594364000	-8.52845869000
-77.56565702000	-8.33236891000
-75.28105515000	-12.78668691000
-77.40108940000	-9.07439927000
-74.08931726700	-13.24909342800
-75.54213515000	-11.73909503000
-71.67612998200	-13.91771998200
-77.61038741000	-9.30524453000
-71.49370551000	-14.04265653000
-69.69998051000	-15.90779416000
-74.81048273000	-12.53162314000
-71.72376252000	-13.92058053000
-74.07898202000	-13.06430604000
-75.04310000000	-12.36320000000
-74.91534613000	-12.45209542000
-76.98609453000	-9.22146615000
-78.50270000000	-7.93080000000
-76.71040802000	-6.72389415000
-80.24008465000	-3.52728902000
-75.37131364000	-12.06749541000
-74.93105462000	-12.53367243000
-77.59830640000	-9.77492415000
-70.21821166700	-14.08032000000
-76.27076364000	-6.66083790000
-72.78185665000	-15.14672978000
-74.23927000000	-13.65686000000
-74.96300457000	-8.80218301000
-77.41599390000	-8.52395577000
-75.67720614000	-12.31717054000
-75.98427177000	-12.63389917000
-76.74861327000	-6.29497652000
-76.10811953000	-8.29245589000
-70.26640240000	-17.96476367000
-69.48635813000	-13.90326117000
-76.08801992000	-13.43284460000
-73.70268164000	-3.82029288000
-71.20210166700	-14.67274000000
-76.90582814000	-6.61282615000
-71.50563281000	-16.37165569000
-74.32741149000	-6.62225662000
-69.68422333300	-15.76463333300
-76.15897552000	-9.91889028000
-77.64436052000	-9.22868465000
-77.09031998700	-10.73354997800
-76.15803500000	-10.14681666700
-81.01341727000	-4.84520214000
-69.41362358100	-14.74298747300
-68.83408333300	-16.32604666700
-72.30012998200	-13.46571998100
-73.80166040000	-13.03244703000
-74.72882165000	-12.91204829000
-73.84002415000	-13.06589890000
-73.66893166700	-13.60299666700
-77.17084665000	-11.77545549000
-78.80997352000	-6.65206952000
-72.37559101000	-15.49165979000
-73.38186595000	-13.66432109000
-71.73120701000	-13.72087541000
-76.92209178000	-10.76889341000
-74.80260652000	-11.65833553000
-73.33968865000	-13.55718828000
-72.84068500000	-15.76504500000
-74.63085940000	-12.34064693000
-76.45646290000	-4.09904990000
-74.19284179400	-13.16997773300
-78.05015365000	-8.10348828000
-78.56327884000	-6.33997059000
-76.94574790000	-9.25163803000
-77.63195400000	-9.35447100000
-72.78133927000	-14.44472090000
-70.37631166700	-14.46261833300
-76.52405303000	-12.06685592000
-77.55843998700	-10.22070997800
-76.65386666700	-9.77491000000
-75.29788998500	-11.73852998000
-72.49344665000	-16.08733654000
-73.99982928000	-14.15308841000
-77.11611815000	-9.91655952000
-76.70374333300	-11.63252500000
-78.51179147000	-5.39164889000
-76.73603963000	-9.18498606000
-70.09671743100	-15.07515296100
-81.03030553000	-4.89093628000
-71.53883084000	-16.41967336000
-75.44359998500	-13.03112998100
-75.04614101000	-12.78710290000
-79.10879065000	-7.71129164000
-76.59746663000	-12.76227166000
-70.43154228900	-14.77774781600
-73.89767553000	-14.04345978000
-78.50064424000	-7.33822929000
-77.75776053000	-9.31183702000
-75.43367014000	-11.80565704000
-76.67476166700	-11.23560500000
-76.83672666700	-11.34463333300
-76.91393418000	-12.02770028000
-73.47035666700	-16.27716833300
-74.31018333400	-15.76643166700
-70.21390872000	-15.67694236000
-77.13349152000	-11.48894240000
-74.13274666700	-14.19720166700
-75.54948666700	-13.02777666700
-77.43094490000	-5.89068527000
-79.54848853000	-4.77446427000
-74.22985158000	-13.14096683000
-74.28450828000	-12.63041524000
-70.31016577000	-13.91653329000
-75.40359014000	-13.71702815000
-76.10443689000	-12.38383816000
-73.79561000000	-12.63415000000
-72.29505989000	-15.66002830000
-70.16177066800	-14.85653078400
-78.49936328000	-5.51869177000
-78.56473027000	-5.77535464000
-76.42779752000	-7.08692027000
-76.38972878000	-5.77578753000
-77.92122666700	-6.88845166700
-77.73467351000	-7.44412665000
-78.09813553000	-8.66041865000
-76.73702303900	-10.16456619300
-76.58064000000	-4.87161000000
-77.01791601000	-12.15033432000
-76.06830376000	-6.28993427000
-73.15284960000	-3.77008536000
-74.67331052000	-15.49061380000
-78.76590496000	-5.38701935000
-80.75244515000	-5.42954603000
-80.72553016000	-5.44127264000
-77.72020833300	-7.16816166700
-78.03829540000	-8.33313390000
-77.05942222000	-12.06675373000
-78.20647344000	-9.43223382000
-79.96754358000	-5.26713272000
-77.38655941000	-8.17528927000
-74.14069602000	-14.44505879000
-71.99508998100	-15.79630998300
-70.36281166700	-15.58978000000
-70.54352166700	-15.96131666700
-76.44793716000	-6.48061715000
-78.12489333300	-9.01461666700
-78.19157015000	-7.71057340000
-78.15421926000	-8.10342390000
-72.05390666700	-13.49033166700
-75.79883977000	-12.83603842000
-76.61774833300	-9.88035833300
-73.34363666700	-15.43529833300
-76.76080220200	-5.15568511400
-71.72005998200	-13.53894998100
-70.32127000000	-17.14098666700
-74.45621353000	-12.89021854000
-78.06767833000	-7.60782217000
-77.43461166700	-10.15605500000
-78.61106364100	-7.09203885300
-77.21364998600	-10.34288997800
-78.37810952000	-5.68858714000
-76.95317333300	-10.46272833300
-77.15210927000	-9.35092691000
-78.38480666700	-8.10327333300
-70.18648166700	-17.93366000000
-76.42865089000	-12.44916216000
-70.20738313000	-15.29831416000
-72.00530993000	-13.30817153000
-77.62834015000	-11.09185878000
-76.62894000000	-11.84540333300
-71.16793126000	-15.49182341000
-74.62301426000	-12.86686616000
-77.13933465000	-12.06610494000
-78.89234345000	-6.19080329000
-74.42222001000	-8.10000002000
-78.91437002000	-6.92157140000
-77.13375278000	-6.04159864000
-72.72118864000	-16.61860703000
-70.68473200000	-13.61958500000
-70.43636000000	-17.23923833300
-70.09845166700	-15.25780500000
-76.66185367000	-7.64854870000
-78.34536139000	-6.22588014000
-74.80668918000	-8.52126082000
-74.01292998300	-13.93700998100
-74.01242508300	-12.32957908300
-77.11936166700	-8.88458166700
-79.61857396000	-5.26328176000
-75.71860000000	-11.80510000000
-70.40957000000	-16.87320833300
-74.10147253000	-13.55727229000
-77.17250998600	-10.33514997800
-80.86042118000	-4.18685945000
-76.61328333300	-11.45177166700
-79.18687188000	-6.03501301000
-69.82162000000	-15.63737000000
-72.02961765000	-14.00772878000
-73.33461264000	-14.07628565000
-69.72942500000	-17.29052000000
-74.15783618000	-5.40483938000
-75.54828800000	-13.29041200000
-78.52495114000	-8.10582727000
-77.02775126000	-11.88618462000
-70.06921166700	-15.46250166700
-76.31077998600	-11.56898998000
-75.84927565000	-12.37634640000
-74.30615052000	-13.88289629000
-73.33711390000	-15.73211280000
-73.09942514000	-14.44444091000
-77.79442061000	-9.07560465000
-75.20516998400	-12.36258998100
-75.98668700000	-10.85436800000
-73.80965000000	-13.72865666700
-77.24397500000	-10.50291833300
